Time;F;
   2.640; 0.932;
   2.650; 0.932;
   2.660; 0.931;
   2.670; 0.932;
   2.680; 0.932;
   2.690; 0.932;
   2.700; 0.931;
   2.710; 0.931;
   2.720; 0.932;
   2.730; 0.931;
   2.740; 0.932;
   2.750; 0.932;
   2.760; 0.934;
   2.770; 0.932;
   2.780; 0.934;
   2.790; 0.934;
   2.800; 0.934;
   2.810; 0.934;
   2.820; 0.934;
   2.830; 0.934;
   2.840; 0.934;
   2.850; 0.934;
   2.860; 0.934;
   2.870; 0.935;
   2.880; 0.936;
   2.890; 0.935;
   2.900; 0.936;
   2.910; 0.936;
   2.920; 0.936;
   2.930; 0.935;
   2.940; 0.936;
   2.950; 0.936;
   2.960; 0.936;
   2.970; 0.936;
   2.980; 0.935;
   2.990; 0.935;
   3.000; 0.936;
   3.010; 0.935;
   3.020; 0.938;
   3.030; 0.936;
   3.040; 0.938;
   3.050; 0.936;
   3.060; 0.936;
   3.070; 0.936;
   3.080; 0.938;
   3.090; 0.936;
   3.100; 0.938;
   3.110; 0.936;
   3.120; 0.938;
   3.130; 0.938;
   3.140; 0.938;
   3.150; 0.938;
   3.160; 0.938;
   3.170; 0.936;
   3.180; 0.938;
   3.190; 0.938;
   3.200; 0.938;
   3.210; 0.936;
   3.220; 0.939;
   3.230; 0.939;
   3.240; 0.939;
   3.250; 0.938;
   3.260; 0.938;
   3.270; 0.938;
   3.280; 0.938;
   3.290; 0.938;
   3.300; 0.939;
   3.310; 0.938;
   3.320; 0.939;
   3.330; 0.939;
   3.340; 0.939;
   3.350; 0.940;
   3.360; 0.939;
   3.370; 0.939;
   3.380; 0.939;
   3.390; 0.939;
   3.400; 0.939;
   3.410; 0.939;
   3.420; 0.940;
   3.430; 0.939;
   3.440; 0.940;
   3.450; 0.940;
   3.460; 0.939;
   3.470; 0.939;
   3.480; 0.940;
   3.490; 0.939;
   3.500; 0.939;
   3.510; 0.939;
   3.520; 0.940;
   3.530; 0.939;
   3.540; 0.939;
   3.550; 0.939;
   3.560; 0.940;
   3.570; 0.939;
   3.580; 0.940;
   3.590; 0.939;
   3.600; 0.939;
   3.610; 0.939;
   3.620; 0.939;
   3.630; 0.939;
   3.640; 0.940;
   3.650; 0.939;
   3.660; 0.939;
   3.670; 0.939;
   3.680; 0.940;
   3.690; 0.939;
   3.700; 0.939;
   3.710; 0.939;
   3.720; 0.940;
   3.730; 0.940;
   3.740; 0.939;
   3.750; 0.939;
   3.760; 0.940;
   3.770; 0.940;
   3.780; 0.940;
   3.790; 0.939;
   3.800; 0.940;
   3.810; 0.940;
   3.820; 0.940;
   3.830; 0.940;
   3.840; 0.941;
   3.850; 0.940;
   3.860; 0.941;
   3.870; 0.941;
   3.880; 0.940;
   3.890; 0.941;
   3.900; 0.941;
   3.910; 0.940;
   3.920; 0.943;
   3.930; 0.941;
   3.940; 0.941;
   3.950; 0.941;
   3.960; 0.941;
   3.970; 0.941;
   3.980; 0.943;
   3.990; 0.941;
   4.000; 0.943;
   4.010; 0.943;
   4.020; 0.941;
   4.030; 0.943;
   4.040; 0.943;
   4.050; 0.943;
   4.060; 0.944;
   4.070; 0.943;
   4.080; 0.941;
   4.090; 0.941;
   4.100; 0.941;
   4.110; 0.943;
   4.120; 0.943;
   4.130; 0.943;
   4.140; 0.941;
   4.150; 0.943;
   4.160; 0.943;
   4.170; 0.941;
   4.180; 0.941;
   4.190; 0.941;
   4.200; 0.943;
   4.210; 0.944;
   4.220; 0.943;
   4.230; 0.941;
   4.240; 0.943;
   4.250; 0.943;
   4.260; 0.944;
   4.270; 0.941;
   4.280; 0.941;
   4.290; 0.943;
   4.300; 0.943;
   4.310; 0.943;
   4.320; 0.943;
   4.330; 0.943;
   4.340; 0.941;
   4.350; 0.943;
   4.360; 0.943;
   4.370; 0.943;
   4.380; 0.943;
   4.390; 0.943;
   4.400; 0.944;
   4.410; 0.943;
   4.420; 0.943;
   4.430; 0.943;
   4.440; 0.944;
   4.450; 0.943;
   4.460; 0.944;
   4.470; 0.944;
   4.480; 0.944;
   4.490; 0.944;
   4.500; 0.945;
   4.510; 0.944;
   4.520; 0.944;
   4.530; 0.944;
   4.540; 0.945;
   4.550; 0.944;
   4.560; 0.944;
   4.570; 0.944;
   4.580; 0.945;
   4.590; 0.945;
   4.600; 0.944;
   4.610; 0.944;
   4.620; 0.944;
   4.630; 0.945;
   4.640; 0.945;
   4.650; 0.944;
   4.660; 0.944;
   4.670; 0.943;
   4.680; 0.944;
   4.690; 0.944;
   4.700; 0.944;
   4.710; 0.944;
   4.720; 0.944;
   4.730; 0.944;
   4.740; 0.945;
   4.750; 0.944;
   4.760; 0.945;
   4.770; 0.945;
   4.780; 0.945;
   4.790; 0.945;
   4.800; 0.945;
   4.810; 0.944;
   4.820; 0.944;
   4.830; 0.944;
   4.840; 0.945;
   4.850; 0.944;
   4.860; 0.945;
   4.870; 0.944;
   4.880; 0.945;
   4.890; 0.945;
   4.900; 0.945;
   4.910; 0.944;
   4.920; 0.944;
   4.930; 0.945;
   4.940; 0.944;
   4.950; 0.944;
   4.960; 0.944;
   4.970; 0.944;
   4.980; 0.945;
   4.990; 0.945;
   5.000; 0.945;
   5.010; 0.944;
   5.020; 0.945;
   5.030; 0.944;
   5.040; 0.945;
   5.050; 0.945;
   5.060; 0.945;
   5.070; 0.944;
   5.080; 0.945;
   5.090; 0.944;
   5.100; 0.944;
   5.110; 0.944;
   5.120; 0.945;
   5.130; 0.944;
   5.140; 0.945;
   5.150; 0.944;
   5.160; 0.945;
   5.170; 0.944;
   5.180; 0.945;
   5.190; 0.946;
   5.200; 0.945;
   5.210; 0.944;
   5.220; 0.945;
   5.230; 0.945;
   5.240; 0.945;
   5.250; 0.944;
   5.260; 0.945;
   5.270; 0.944;
   5.280; 0.945;
   5.290; 0.945;
   5.300; 0.945;
   5.310; 0.944;
   5.320; 0.946;
   5.330; 0.945;
   5.340; 0.945;
   5.350; 0.945;
   5.360; 0.946;
   5.370; 0.945;
   5.380; 0.946;
   5.390; 0.945;
   5.400; 0.946;
   5.410; 0.945;
   5.420; 0.944;
   5.430; 0.945;
   5.440; 0.946;
   5.450; 0.945;
   5.460; 0.946;
   5.470; 0.945;
   5.480; 0.946;
   5.490; 0.945;
   5.500; 0.944;
   5.510; 0.945;
   5.520; 0.945;
   5.530; 0.944;
   5.540; 0.945;
   5.550; 0.944;
   5.560; 0.945;
   5.570; 0.945;
   5.580; 0.946;
   5.590; 0.945;
   5.600; 0.945;
   5.610; 0.945;
   5.620; 0.944;
   5.630; 0.944;
   5.640; 0.944;
   5.650; 0.944;
   5.660; 0.946;
   5.670; 0.945;
   5.680; 0.945;
   5.690; 0.944;
   5.700; 0.945;
   5.710; 0.945;
   5.720; 0.945;
   5.730; 0.945;
   5.740; 0.945;
   5.750; 0.945;
   5.760; 0.946;
   5.770; 0.946;
   5.780; 0.946;
   5.790; 0.945;
   5.800; 0.945;
   5.810; 0.945;
   5.820; 0.945;
   5.830; 0.946;
   5.840; 0.946;
   5.850; 0.946;
   5.860; 0.946;
   5.870; 0.946;
   5.880; 0.946;
   5.890; 0.946;
   5.900; 0.946;
   5.910; 0.946;
   5.920; 0.946;
   5.930; 0.945;
   5.940; 0.945;
   5.950; 0.945;
   5.960; 0.946;
   5.970; 0.946;
   5.980; 0.946;
   5.990; 0.945;
   6.000; 0.946;
   6.010; 0.946;
   6.020; 0.946;
   6.030; 0.946;
   6.040; 0.946;
   6.050; 0.946;
   6.060; 0.946;
   6.070; 0.946;
   6.080; 0.946;
   6.090; 0.946;
   6.100; 0.946;
   6.110; 0.946;
   6.120; 0.946;
   6.130; 0.946;
   6.140; 0.946;
   6.150; 0.946;
   6.160; 0.948;
   6.170; 0.946;
   6.180; 0.948;
   6.190; 0.946;
   6.200; 0.948;
   6.210; 0.949;
   6.220; 0.948;
   6.230; 0.948;
   6.240; 0.948;
   6.250; 0.948;
   6.260; 0.948;
   6.270; 0.948;
   6.280; 0.949;
   6.290; 0.948;
   6.300; 0.948;
   6.310; 0.948;
   6.320; 0.948;
   6.330; 0.948;
   6.340; 0.948;
   6.350; 0.948;
   6.360; 0.949;
   6.370; 0.948;
   6.380; 0.949;
   6.390; 0.948;
   6.400; 0.948;
   6.410; 0.949;
   6.420; 0.949;
   6.430; 0.949;
   6.440; 0.949;
   6.450; 0.949;
   6.460; 0.950;
   6.470; 0.949;
   6.480; 0.949;
   6.490; 0.948;
   6.500; 0.950;
   6.510; 0.949;
   6.520; 0.949;
   6.530; 0.948;
   6.540; 0.949;
   6.550; 0.949;
   6.560; 0.950;
   6.570; 0.949;
   6.580; 0.949;
   6.590; 0.949;
   6.600; 0.950;
   6.610; 0.950;
   6.620; 0.950;
   6.630; 0.950;
   6.640; 0.950;
   6.650; 0.949;
   6.660; 0.950;
   6.670; 0.949;
   6.680; 0.950;
   6.690; 0.949;
   6.700; 0.949;
   6.710; 0.950;
   6.720; 0.950;
   6.730; 0.949;
   6.740; 0.950;
   6.750; 0.950;
   6.760; 0.950;
   6.770; 0.949;
   6.780; 0.950;
   6.790; 0.950;
   6.800; 0.950;
   6.810; 0.950;
   6.820; 0.950;
   6.830; 0.950;
   6.840; 0.951;
   6.850; 0.950;
   6.860; 0.951;
   6.870; 0.950;
   6.880; 0.950;
   6.890; 0.950;
   6.900; 0.950;
   6.910; 0.950;
   6.920; 0.950;
   6.930; 0.950;
   6.940; 0.951;
   6.950; 0.950;
   6.960; 0.951;
   6.970; 0.950;
   6.980; 0.951;
   6.990; 0.950;
   7.000; 0.951;
   7.010; 0.951;
   7.020; 0.950;
   7.030; 0.950;
   7.040; 0.951;
   7.050; 0.950;
   7.060; 0.950;
   7.070; 0.950;
   7.080; 0.951;
   7.090; 0.950;
   7.100; 0.950;
   7.110; 0.950;
   7.120; 0.951;
   7.130; 0.949;
   7.140; 0.951;
   7.150; 0.950;
   7.160; 0.951;
   7.170; 0.950;
   7.180; 0.951;
   7.190; 0.950;
   7.200; 0.951;
   7.210; 0.950;
   7.220; 0.951;
   7.230; 0.951;
   7.240; 0.953;
   7.250; 0.951;
   7.260; 0.951;
   7.270; 0.950;
   7.280; 0.951;
   7.290; 0.951;
   7.300; 0.951;
   7.310; 0.951;
   7.320; 0.951;
   7.330; 0.951;
   7.340; 0.953;
   7.350; 0.951;
   7.360; 0.953;
   7.370; 0.951;
   7.380; 0.951;
   7.390; 0.953;
   7.400; 0.953;
   7.410; 0.953;
   7.420; 0.951;
   7.430; 0.951;
   7.440; 0.951;
   7.450; 0.951;
   7.460; 0.951;
   7.470; 0.951;
   7.480; 0.953;
   7.490; 0.951;
   7.500; 0.951;
   7.510; 0.951;
   7.520; 0.953;
   7.530; 0.951;
   7.540; 0.953;
   7.550; 0.951;
   7.560; 0.953;
   7.570; 0.951;
   7.580; 0.953;
   7.590; 0.951;
   7.600; 0.953;
   7.610; 0.951;
   7.620; 0.951;
   7.630; 0.951;
   7.640; 0.953;
   7.650; 0.953;
   7.660; 0.951;
   7.670; 0.951;
   7.680; 0.953;
   7.690; 0.951;
   7.700; 0.951;
   7.710; 0.951;
   7.720; 0.953;
   7.730; 0.951;
   7.740; 0.953;
   7.750; 0.951;
   7.760; 0.953;
   7.770; 0.953;
   7.780; 0.953;
   7.790; 0.953;
   7.800; 0.953;
   7.810; 0.951;
   7.820; 0.953;
   7.830; 0.953;
   7.840; 0.954;
   7.850; 0.953;
   7.860; 0.953;
   7.870; 0.951;
   7.880; 0.953;
   7.890; 0.953;
   7.900; 0.953;
   7.910; 0.953;
   7.920; 0.953;
   7.930; 0.953;
   7.940; 0.953;
   7.950; 0.953;
   7.960; 0.953;
   7.970; 0.953;
   7.980; 0.954;
   7.990; 0.953;
   8.000; 0.953;
   8.010; 0.953;
   8.020; 0.953;
   8.030; 0.953;
   8.040; 0.953;
   8.050; 0.953;
   8.060; 0.953;
   8.070; 0.953;
   8.080; 0.954;
   8.090; 0.953;
   8.100; 0.954;
   8.110; 0.953;
   8.120; 0.954;
   8.130; 0.953;
   8.140; 0.953;
   8.150; 0.953;
   8.160; 0.954;
   8.170; 0.954;
   8.180; 0.954;
   8.190; 0.954;
   8.200; 0.954;
   8.210; 0.954;
   8.220; 0.954;
   8.230; 0.954;
   8.240; 0.954;
   8.250; 0.954;
   8.260; 0.955;
   8.270; 0.954;
   8.280; 0.954;
   8.290; 0.955;
   8.300; 0.954;
   8.310; 0.954;
   8.320; 0.955;
   8.330; 0.954;
   8.340; 0.954;
   8.350; 0.954;
   8.360; 0.955;
   8.370; 0.955;
   8.380; 0.954;
   8.390; 0.954;
   8.400; 0.954;
   8.410; 0.954;
   8.420; 0.955;
   8.430; 0.955;
   8.440; 0.955;
   8.450; 0.954;
   8.460; 0.955;
   8.470; 0.954;
   8.480; 0.955;
   8.490; 0.954;
   8.500; 0.955;
   8.510; 0.954;
   8.520; 0.955;
   8.530; 0.955;
   8.540; 0.954;
   8.550; 0.955;
   8.560; 0.955;
   8.570; 0.955;
   8.580; 0.954;
   8.590; 0.954;
   8.600; 0.955;
   8.610; 0.955;
   8.620; 0.955;
   8.630; 0.955;
   8.640; 0.955;
   8.650; 0.955;
   8.660; 0.955;
   8.670; 0.954;
   8.680; 0.955;
   8.690; 0.954;
   8.700; 0.955;
   8.710; 0.955;
   8.720; 0.955;
   8.730; 0.954;
   8.740; 0.954;
   8.750; 0.955;
   8.760; 0.955;
   8.770; 0.954;
   8.780; 0.954;
   8.790; 0.954;
   8.800; 0.955;
   8.810; 0.955;
   8.820; 0.955;
   8.830; 0.954;
   8.840; 0.955;
   8.850; 0.954;
   8.860; 0.955;
   8.870; 0.954;
   8.880; 0.954;
   8.890; 0.954;
   8.900; 0.955;
   8.910; 0.954;
   8.920; 0.955;
   8.930; 0.954;
   8.940; 0.954;
   8.950; 0.954;
   8.960; 0.954;
   8.970; 0.954;
   8.980; 0.954;
   8.990; 0.954;
   9.000; 0.955;
   9.010; 0.955;
   9.020; 0.955;
   9.030; 0.954;
   9.040; 0.955;
   9.050; 0.954;
   9.060; 0.955;
   9.070; 0.954;
   9.080; 0.955;
   9.090; 0.955;
   9.100; 0.955;
   9.110; 0.954;
   9.120; 0.956;
   9.130; 0.956;
   9.140; 0.955;
   9.150; 0.956;
   9.160; 0.956;
   9.170; 0.954;
   9.180; 0.955;
   9.190; 0.955;
   9.200; 0.956;
   9.210; 0.956;
   9.220; 0.956;
   9.230; 0.955;
   9.240; 0.956;
   9.250; 0.956;
   9.260; 0.956;
   9.270; 0.955;
   9.280; 0.955;
   9.290; 0.955;
   9.300; 0.956;
   9.310; 0.955;
   9.320; 0.955;
   9.330; 0.955;
   9.340; 0.955;
   9.350; 0.955;
   9.360; 0.956;
   9.370; 0.956;
   9.380; 0.955;
   9.390; 0.955;
   9.400; 0.955;
   9.410; 0.955;
   9.420; 0.956;
   9.430; 0.955;
   9.440; 0.956;
   9.450; 0.955;
   9.460; 0.955;
   9.470; 0.955;
   9.480; 0.956;
   9.490; 0.955;
   9.500; 0.958;
   9.510; 0.956;
   9.520; 0.956;
   9.530; 0.955;
   9.540; 0.956;
   9.550; 0.956;
   9.560; 0.958;
   9.570; 0.956;
   9.580; 0.956;
   9.590; 0.956;
   9.600; 0.958;
   9.610; 0.958;
   9.620; 0.958;
   9.630; 0.956;
   9.640; 0.958;
   9.650; 0.958;
   9.660; 0.956;
   9.670; 0.956;
   9.680; 0.956;
   9.690; 0.958;
   9.700; 0.956;
   9.710; 0.956;
   9.720; 0.958;
   9.730; 0.958;
   9.740; 0.958;
   9.750; 0.958;
   9.760; 0.958;
   9.770; 0.958;
   9.780; 0.958;
   9.790; 0.958;
   9.800; 0.959;
   9.810; 0.958;
   9.820; 0.959;
   9.830; 0.959;
   9.840; 0.959;
   9.850; 0.958;
   9.860; 0.958;
   9.870; 0.958;
   9.880; 0.959;
   9.890; 0.959;
   9.900; 0.959;
   9.910; 0.959;
   9.920; 0.959;
   9.930; 0.959;
   9.940; 0.958;
   9.950; 0.958;
   9.960; 0.959;
   9.970; 0.959;
   9.980; 0.960;
   9.990; 0.959;
  10.000; 0.960;
  10.010; 0.959;
  10.020; 0.959;
  10.030; 0.959;
  10.040; 0.960;
  10.050; 0.959;
  10.060; 0.959;
  10.070; 0.958;
  10.080; 0.959;
  10.090; 0.959;
  10.100; 0.960;
  10.110; 0.959;
  10.120; 0.959;
  10.130; 0.959;
  10.140; 0.959;
  10.150; 0.959;
  10.160; 0.959;
  10.170; 0.959;
  10.180; 0.959;
  10.190; 0.960;
  10.200; 0.959;
  10.210; 0.959;
  10.220; 0.959;
  10.230; 0.959;
  10.240; 0.959;
  10.250; 0.958;
  10.260; 0.959;
  10.270; 0.958;
  10.280; 0.959;
  10.290; 0.959;
  10.300; 0.958;
  10.310; 0.959;
  10.320; 0.959;
  10.330; 0.958;
  10.340; 0.959;
  10.350; 0.959;
  10.360; 0.959;
  10.370; 0.959;
  10.380; 0.959;
  10.390; 0.959;
  10.400; 0.960;
  10.410; 0.959;
  10.420; 0.959;
  10.430; 0.959;
  10.440; 0.959;
  10.450; 0.959;
  10.460; 0.959;
  10.470; 0.959;
  10.480; 0.959;
  10.490; 0.960;
  10.500; 0.959;
  10.510; 0.959;
  10.520; 0.959;
  10.530; 0.959;
  10.540; 0.959;
  10.550; 0.959;
  10.560; 0.959;
  10.570; 0.958;
  10.580; 0.959;
  10.590; 0.959;
  10.600; 0.959;
  10.610; 0.958;
  10.620; 0.959;
  10.630; 0.958;
  10.640; 0.958;
  10.650; 0.958;
  10.660; 0.959;
  10.670; 0.958;
  10.680; 0.958;
  10.690; 0.958;
  10.700; 0.958;
  10.710; 0.958;
  10.720; 0.958;
  10.730; 0.958;
  10.740; 0.958;
  10.750; 0.958;
  10.760; 0.958;
  10.770; 0.958;
  10.780; 0.959;
  10.790; 0.958;
  10.800; 0.958;
  10.810; 0.958;
  10.820; 0.958;
  10.830; 0.959;
  10.840; 0.958;
  10.850; 0.956;
  10.860; 0.956;
  10.870; 0.958;
  10.880; 0.958;
  10.890; 0.958;
  10.900; 0.958;
  10.910; 0.958;
  10.920; 0.958;
  10.930; 0.958;
  10.940; 0.958;
  10.950; 0.958;
  10.960; 0.958;
  10.970; 0.958;
  10.980; 0.958;
  10.990; 0.958;
  11.000; 0.958;
  11.010; 0.956;
  11.020; 0.956;
  11.030; 0.956;
  11.040; 0.956;
  11.050; 0.956;
  11.060; 0.956;
  11.070; 0.956;
  11.080; 0.956;
  11.090; 0.956;
  11.100; 0.956;
  11.110; 0.956;
  11.120; 0.956;
  11.130; 0.956;
  11.140; 0.956;
  11.150; 0.956;
  11.160; 0.956;
  11.170; 0.956;
  11.180; 0.956;
  11.190; 0.956;
  11.200; 0.956;
  11.210; 0.956;
  11.220; 0.956;
  11.230; 0.956;
  11.240; 0.956;
  11.250; 0.956;
  11.260; 0.956;
  11.270; 0.956;
  11.280; 0.956;
  11.290; 0.956;
  11.300; 0.956;
  11.310; 0.956;
  11.320; 0.956;
  11.330; 0.956;
  11.340; 0.956;
  11.350; 0.956;
  11.360; 0.956;
  11.370; 0.956;
  11.380; 0.956;
  11.390; 0.956;
  11.400; 0.956;
  11.410; 0.956;
  11.420; 0.956;
  11.430; 0.956;
  11.440; 0.956;
  11.450; 0.956;
  11.460; 0.956;
  11.470; 0.956;
  11.480; 0.956;
  11.490; 0.956;
  11.500; 0.956;
  11.510; 0.956;
  11.520; 0.956;
  11.530; 0.956;
  11.540; 0.956;
  11.550; 0.956;
  11.560; 0.956;
  11.570; 0.955;
  11.580; 0.955;
  11.590; 0.955;
  11.600; 0.955;
  11.610; 0.955;
  11.620; 0.955;
  11.630; 0.955;
  11.640; 0.955;
  11.650; 0.955;
  11.660; 0.955;
  11.670; 0.955;
  11.680; 0.955;
  11.690; 0.955;
  11.700; 0.955;
  11.710; 0.955;
  11.720; 0.955;
  11.730; 0.955;
  11.740; 0.955;
  11.750; 0.955;
  11.760; 0.955;
  11.770; 0.955;
  11.780; 0.955;
  11.790; 0.955;
  11.800; 0.955;
  11.810; 0.955;
  11.820; 0.955;
  11.830; 0.955;
  11.840; 0.955;
  11.850; 0.954;
  11.860; 0.955;
  11.870; 0.956;
  11.880; 0.955;
  11.890; 0.955;
  11.900; 0.956;
  11.910; 0.956;
  11.920; 0.955;
  11.930; 0.955;
  11.940; 0.954;
  11.950; 0.955;
  11.960; 0.955;
  11.970; 0.954;
  11.980; 0.954;
  11.990; 0.955;
  12.000; 0.954;
  12.010; 0.954;
  12.020; 0.955;
  12.030; 0.955;
  12.040; 0.955;
  12.050; 0.955;
  12.060; 0.955;
  12.070; 0.955;
  12.080; 0.954;
  12.090; 0.955;
  12.100; 0.954;
  12.110; 0.955;
  12.120; 1.056;
  12.130; 1.224;
  12.140; 1.321;
  12.150; 1.381;
  12.160; 1.423;
  12.170; 1.452;
  12.180; 1.479;
  12.190; 1.499;
  12.200; 1.518;
  12.210; 1.532;
  12.220; 1.546;
  12.230; 1.559;
  12.240; 1.570;
  12.250; 1.580;
  12.260; 1.587;
  12.270; 1.594;
  12.280; 1.601;
  12.290; 1.606;
  12.300; 1.613;
  12.310; 1.617;
  12.320; 1.621;
  12.330; 1.624;
  12.340; 1.627;
  12.350; 1.631;
  12.360; 1.635;
  12.370; 1.635;
  12.380; 1.635;
  12.390; 1.636;
  12.400; 1.639;
  12.410; 1.641;
  12.420; 1.637;
  12.430; 1.636;
  12.440; 1.636;
  12.450; 1.637;
  12.460; 1.637;
  12.470; 1.606;
  12.480; 1.601;
  12.490; 1.601;
  12.500; 1.601;
  12.510; 1.603;
  12.520; 1.573;
  12.530; 1.567;
  12.540; 1.566;
  12.550; 1.566;
  12.560; 1.567;
  12.570; 1.539;
  12.580; 1.535;
  12.590; 1.534;
  12.600; 1.534;
  12.610; 1.535;
  12.620; 1.508;
  12.630; 1.502;
  12.640; 1.504;
  12.650; 1.504;
  12.660; 1.505;
  12.670; 1.481;
  12.680; 1.475;
  12.690; 1.475;
  12.700; 1.475;
  12.710; 1.475;
