Time;F;
   4.010; 1.890;
   4.020; 1.890;
   4.030; 1.889;
   4.040; 1.890;
   4.050; 1.889;
   4.060; 1.890;
   4.070; 1.889;
   4.080; 1.890;
   4.090; 1.890;
   4.100; 1.890;
   4.110; 1.889;
   4.120; 1.890;
   4.130; 1.891;
   4.140; 1.890;
   4.150; 1.890;
   4.160; 1.891;
   4.170; 1.891;
   4.180; 1.891;
   4.190; 1.890;
   4.200; 1.890;
   4.210; 1.891;
   4.220; 1.890;
   4.230; 1.891;
   4.240; 1.891;
   4.250; 1.891;
   4.260; 1.891;
   4.270; 1.891;
   4.280; 1.891;
   4.290; 1.890;
   4.300; 1.891;
   4.310; 1.891;
   4.320; 1.891;
   4.330; 1.890;
   4.340; 1.890;
   4.350; 1.891;
   4.360; 1.891;
   4.370; 1.890;
   4.380; 1.891;
   4.390; 1.891;
   4.400; 1.891;
   4.410; 1.890;
   4.420; 1.891;
   4.430; 1.890;
   4.440; 1.890;
   4.450; 1.890;
   4.460; 1.891;
   4.470; 1.890;
   4.480; 1.891;
   4.490; 1.891;
   4.500; 1.891;
   4.510; 1.891;
   4.520; 1.891;
   4.530; 1.891;
   4.540; 1.893;
   4.550; 1.891;
   4.560; 1.893;
   4.570; 1.893;
   4.580; 1.891;
   4.590; 1.893;
   4.600; 1.894;
   4.610; 1.893;
   4.620; 1.894;
   4.630; 1.893;
   4.640; 1.893;
   4.650; 1.893;
   4.660; 1.894;
   4.670; 1.891;
   4.680; 1.894;
   4.690; 1.893;
   4.700; 1.893;
   4.710; 1.894;
   4.720; 1.894;
   4.730; 1.893;
   4.740; 1.893;
   4.750; 1.894;
   4.760; 1.894;
   4.770; 1.893;
   4.780; 1.893;
   4.790; 1.894;
   4.800; 1.895;
   4.810; 1.894;
   4.820; 1.894;
   4.830; 1.894;
   4.840; 1.894;
   4.850; 1.894;
   4.860; 1.894;
   4.870; 1.894;
   4.880; 1.894;
   4.890; 1.893;
   4.900; 1.894;
   4.910; 1.894;
   4.920; 1.894;
   4.930; 1.894;
   4.940; 1.895;
   4.950; 1.895;
   4.960; 1.894;
   4.970; 1.895;
   4.980; 1.894;
   4.990; 1.894;
   5.000; 1.895;
   5.010; 1.894;
   5.020; 1.895;
   5.030; 1.895;
   5.040; 1.895;
   5.050; 1.895;
   5.060; 1.896;
   5.070; 1.894;
   5.080; 1.895;
   5.090; 1.895;
   5.100; 1.895;
   5.110; 1.895;
   5.120; 1.895;
   5.130; 1.895;
   5.140; 1.895;
   5.150; 1.895;
   5.160; 1.896;
   5.170; 1.895;
   5.180; 1.895;
   5.190; 1.895;
   5.200; 1.896;
   5.210; 1.895;
   5.220; 1.895;
   5.230; 1.895;
   5.240; 1.895;
   5.250; 1.895;
   5.260; 1.895;
   5.270; 1.895;
   5.280; 1.896;
   5.290; 1.895;
   5.300; 1.896;
   5.310; 1.896;
   5.320; 1.897;
   5.330; 1.895;
   5.340; 1.897;
   5.350; 1.896;
   5.360; 1.896;
   5.370; 1.896;
   5.380; 1.896;
   5.390; 1.896;
   5.400; 1.895;
   5.410; 1.895;
   5.420; 1.896;
   5.430; 1.895;
   5.440; 1.895;
   5.450; 1.896;
   5.460; 1.896;
   5.470; 1.895;
   5.480; 1.895;
   5.490; 1.895;
   5.500; 1.895;
   5.510; 1.895;
   5.520; 1.895;
   5.530; 1.896;
   5.540; 1.896;
   5.550; 1.895;
   5.560; 1.896;
   5.570; 1.896;
   5.580; 1.896;
   5.590; 1.896;
   5.600; 1.896;
   5.610; 1.896;
   5.620; 1.896;
   5.630; 1.896;
   5.640; 1.896;
   5.650; 1.896;
   5.660; 1.896;
   5.670; 1.897;
   5.680; 1.896;
   5.690; 1.897;
   5.700; 1.897;
   5.710; 1.897;
   5.720; 1.897;
   5.730; 1.896;
   5.740; 1.897;
   5.750; 1.896;
   5.760; 1.896;
   5.770; 1.896;
   5.780; 1.896;
   5.790; 1.896;
   5.800; 1.896;
   5.810; 1.896;
   5.820; 1.897;
   5.830; 1.896;
   5.840; 1.897;
   5.850; 1.896;
   5.860; 1.897;
   5.870; 1.896;
   5.880; 1.896;
   5.890; 1.896;
   5.900; 1.896;
   5.910; 1.896;
   5.920; 1.896;
   5.930; 1.896;
   5.940; 1.897;
   5.950; 1.896;
   5.960; 1.896;
   5.970; 1.897;
   5.980; 1.897;
   5.990; 1.896;
   6.000; 1.897;
   6.010; 1.896;
   6.020; 1.896;
   6.030; 1.896;
   6.040; 1.897;
   6.050; 1.896;
   6.060; 1.897;
   6.070; 1.897;
   6.080; 1.897;
   6.090; 1.897;
   6.100; 1.897;
   6.110; 1.896;
   6.120; 1.897;
   6.130; 1.896;
   6.140; 1.896;
   6.150; 1.896;
   6.160; 1.897;
   6.170; 1.896;
   6.180; 1.897;
   6.190; 1.896;
   6.200; 1.896;
   6.210; 1.896;
   6.220; 1.896;
   6.230; 1.896;
   6.240; 1.896;
   6.250; 1.896;
   6.260; 1.897;
   6.270; 1.896;
   6.280; 1.897;
   6.290; 1.896;
   6.300; 1.897;
   6.310; 1.896;
   6.320; 1.897;
   6.330; 1.896;
   6.340; 1.897;
   6.350; 1.896;
   6.360; 1.899;
   6.370; 1.896;
   6.380; 1.896;
   6.390; 1.896;
   6.400; 1.897;
   6.410; 1.897;
   6.420; 1.897;
   6.430; 1.896;
   6.440; 1.897;
   6.450; 1.896;
   6.460; 1.897;
   6.470; 1.896;
   6.480; 1.897;
   6.490; 1.897;
   6.500; 1.897;
   6.510; 1.896;
   6.520; 1.897;
   6.530; 1.896;
   6.540; 1.897;
   6.550; 1.897;
   6.560; 1.897;
   6.570; 1.897;
   6.580; 1.896;
   6.590; 1.896;
   6.600; 1.896;
   6.610; 1.896;
   6.620; 1.896;
   6.630; 1.896;
   6.640; 1.897;
   6.650; 1.896;
   6.660; 1.897;
   6.670; 1.896;
   6.680; 1.897;
   6.690; 1.896;
   6.700; 1.897;
   6.710; 1.896;
   6.720; 1.896;
   6.730; 1.896;
   6.740; 1.896;
   6.750; 1.895;
   6.760; 1.897;
   6.770; 1.896;
   6.780; 1.896;
   6.790; 1.895;
   6.800; 1.896;
   6.810; 1.896;
   6.820; 1.897;
   6.830; 1.895;
   6.840; 1.896;
   6.850; 1.897;
   6.860; 1.896;
   6.870; 1.896;
   6.880; 1.897;
   6.890; 1.897;
   6.900; 1.897;
   6.910; 1.897;
   6.920; 1.897;
   6.930; 1.897;
   6.940; 1.897;
   6.950; 1.899;
   6.960; 1.899;
   6.970; 1.899;
   6.980; 1.896;
   6.990; 1.897;
   7.000; 1.897;
   7.010; 1.896;
   7.020; 1.897;
   7.030; 1.897;
   7.040; 1.897;
   7.050; 1.896;
   7.060; 1.897;
   7.070; 1.897;
   7.080; 1.899;
   7.090; 1.897;
   7.100; 1.899;
   7.110; 1.897;
   7.120; 1.899;
   7.130; 1.897;
   7.140; 1.897;
   7.150; 1.899;
   7.160; 1.899;
   7.170; 1.899;
   7.180; 1.899;
   7.190; 1.899;
   7.200; 1.899;
   7.210; 1.899;
   7.220; 1.897;
   7.230; 1.897;
   7.240; 1.897;
   7.250; 1.897;
   7.260; 1.899;
   7.270; 1.899;
   7.280; 1.897;
   7.290; 1.899;
   7.300; 1.897;
   7.310; 1.897;
   7.320; 1.899;
   7.330; 1.899;
   7.340; 1.899;
   7.350; 1.897;
   7.360; 1.899;
   7.370; 1.899;
   7.380; 1.899;
   7.390; 1.897;
   7.400; 1.899;
   7.410; 1.897;
   7.420; 1.899;
   7.430; 1.897;
   7.440; 1.899;
   7.450; 1.897;
   7.460; 1.897;
   7.470; 1.896;
   7.480; 1.899;
   7.490; 1.897;
   7.500; 1.899;
   7.510; 1.899;
   7.520; 1.899;
   7.530; 1.897;
   7.540; 1.897;
   7.550; 1.897;
   7.560; 1.897;
   7.570; 1.896;
   7.580; 1.897;
   7.590; 1.897;
   7.600; 1.897;
   7.610; 1.897;
   7.620; 1.899;
   7.630; 1.897;
   7.640; 1.897;
   7.650; 1.897;
   7.660; 1.897;
   7.670; 1.899;
   7.680; 1.899;
   7.690; 1.899;
   7.700; 1.899;
   7.710; 1.897;
   7.720; 1.899;
   7.730; 1.897;
   7.740; 1.897;
   7.750; 1.897;
   7.760; 1.899;
   7.770; 1.897;
   7.780; 1.897;
   7.790; 1.897;
   7.800; 1.899;
   7.810; 1.897;
   7.820; 1.897;
   7.830; 1.897;
   7.840; 1.900;
   7.850; 1.899;
   7.860; 1.899;
   7.870; 1.899;
   7.880; 1.900;
   7.890; 1.899;
   7.900; 1.900;
   7.910; 1.899;
   7.920; 1.900;
   7.930; 1.897;
   7.940; 1.897;
   7.950; 1.899;
   7.960; 1.900;
   7.970; 1.899;
   7.980; 1.899;
   7.990; 1.899;
   8.000; 1.900;
   8.010; 1.899;
   8.020; 1.899;
   8.030; 1.899;
   8.040; 1.899;
   8.050; 1.899;
   8.060; 1.900;
   8.070; 1.899;
   8.080; 1.899;
   8.090; 1.899;
   8.100; 1.900;
   8.110; 1.900;
   8.120; 1.900;
   8.130; 1.899;
   8.140; 1.899;
   8.150; 1.899;
   8.160; 1.899;
   8.170; 1.900;
   8.180; 1.899;
   8.190; 1.899;
   8.200; 1.900;
   8.210; 1.899;
   8.220; 1.900;
   8.230; 1.900;
   8.240; 1.900;
   8.250; 1.900;
   8.260; 1.900;
   8.270; 1.901;
   8.280; 1.900;
   8.290; 1.900;
   8.300; 1.900;
   8.310; 1.899;
   8.320; 1.900;
   8.330; 1.900;
   8.340; 1.900;
   8.350; 1.900;
   8.360; 1.900;
   8.370; 1.900;
   8.380; 1.900;
   8.390; 1.900;
   8.400; 1.900;
   8.410; 1.900;
   8.420; 1.900;
   8.430; 1.901;
   8.440; 1.901;
   8.450; 1.900;
   8.460; 1.901;
   8.470; 1.901;
   8.480; 1.901;
   8.490; 1.900;
   8.500; 1.901;
   8.510; 1.901;
   8.520; 1.901;
   8.530; 1.901;
   8.540; 1.901;
   8.550; 1.901;
   8.560; 1.901;
   8.570; 1.901;
   8.580; 1.900;
   8.590; 1.900;
   8.600; 1.901;
   8.610; 1.900;
   8.620; 1.901;
   8.630; 1.900;
   8.640; 1.901;
   8.650; 1.901;
   8.660; 1.901;
   8.670; 1.901;
   8.680; 1.901;
   8.690; 1.903;
   8.700; 1.903;
   8.710; 1.901;
   8.720; 1.901;
   8.730; 1.901;
   8.740; 1.901;
   8.750; 1.901;
   8.760; 1.901;
   8.770; 1.901;
   8.780; 1.903;
   8.790; 1.901;
   8.800; 1.901;
   8.810; 1.901;
   8.820; 1.903;
   8.830; 1.901;
   8.840; 1.901;
   8.850; 1.901;
   8.860; 1.901;
   8.870; 1.901;
   8.880; 1.901;
   8.890; 1.901;
   8.900; 1.900;
   8.910; 1.901;
   8.920; 1.901;
   8.930; 1.901;
   8.940; 1.901;
   8.950; 1.901;
   8.960; 1.901;
   8.970; 1.901;
   8.980; 1.900;
   8.990; 1.900;
   9.000; 1.900;
   9.010; 1.900;
   9.020; 1.901;
   9.030; 1.901;
   9.040; 1.901;
   9.050; 1.901;
   9.060; 1.901;
   9.070; 1.901;
   9.080; 1.901;
   9.090; 1.901;
   9.100; 1.901;
   9.110; 1.900;
   9.120; 1.901;
   9.130; 1.900;
   9.140; 1.901;
   9.150; 1.900;
   9.160; 1.901;
   9.170; 1.900;
   9.180; 1.901;
   9.190; 1.900;
   9.200; 1.901;
   9.210; 1.901;
   9.220; 1.901;
   9.230; 1.901;
   9.240; 1.901;
   9.250; 1.900;
   9.260; 1.901;
   9.270; 1.901;
   9.280; 1.901;
   9.290; 1.900;
   9.300; 1.900;
   9.310; 1.900;
   9.320; 1.901;
   9.330; 1.901;
   9.340; 1.901;
   9.350; 1.901;
   9.360; 1.903;
   9.370; 1.901;
   9.380; 1.901;
   9.390; 1.901;
   9.400; 1.901;
   9.410; 1.901;
   9.420; 1.903;
   9.430; 1.901;
   9.440; 1.901;
   9.450; 1.901;
   9.460; 1.903;
   9.470; 1.901;
   9.480; 1.901;
   9.490; 1.901;
   9.500; 1.903;
   9.510; 1.901;
   9.520; 1.901;
   9.530; 1.901;
   9.540; 1.901;
   9.550; 1.900;
   9.560; 1.901;
   9.570; 1.901;
   9.580; 1.901;
   9.590; 1.900;
   9.600; 1.901;
   9.610; 1.900;
   9.620; 1.901;
   9.630; 1.900;
   9.640; 1.901;
   9.650; 1.901;
   9.660; 1.901;
   9.670; 1.901;
   9.680; 1.901;
   9.690; 1.901;
   9.700; 1.901;
   9.710; 1.900;
   9.720; 1.901;
   9.730; 1.901;
   9.740; 1.901;
   9.750; 1.900;
   9.760; 1.901;
   9.770; 1.901;
   9.780; 1.903;
   9.790; 1.903;
   9.800; 1.903;
   9.810; 1.901;
   9.820; 1.903;
   9.830; 1.901;
   9.840; 1.903;
   9.850; 1.903;
   9.860; 1.904;
   9.870; 1.903;
   9.880; 1.903;
   9.890; 1.901;
   9.900; 1.903;
   9.910; 1.901;
   9.920; 1.901;
   9.930; 1.901;
   9.940; 1.903;
   9.950; 1.903;
   9.960; 1.903;
   9.970; 1.901;
   9.980; 1.901;
   9.990; 1.901;
  10.000; 1.901;
  10.010; 1.901;
  10.020; 1.903;
  10.030; 1.903;
  10.040; 1.903;
  10.050; 1.903;
  10.060; 1.903;
  10.070; 1.903;
  10.080; 1.901;
  10.090; 1.903;
  10.100; 1.901;
  10.110; 1.903;
  10.120; 1.903;
  10.130; 1.901;
  10.140; 1.903;
  10.150; 1.901;
  10.160; 1.903;
  10.170; 1.903;
  10.180; 1.901;
  10.190; 1.901;
  10.200; 1.903;
  10.210; 1.901;
  10.220; 1.901;
  10.230; 1.901;
  10.240; 1.901;
  10.250; 1.901;
  10.260; 1.900;
  10.270; 1.901;
  10.280; 1.901;
  10.290; 1.900;
  10.300; 1.901;
  10.310; 1.900;
  10.320; 1.901;
  10.330; 1.900;
  10.340; 1.901;
  10.350; 1.900;
  10.360; 1.901;
  10.370; 1.901;
  10.380; 1.901;
  10.390; 1.901;
  10.400; 1.903;
  10.410; 1.901;
  10.420; 1.901;
  10.430; 1.901;
  10.440; 1.901;
  10.450; 1.901;
  10.460; 1.903;
  10.470; 1.901;
  10.480; 1.901;
  10.490; 1.900;
  10.500; 1.901;
  10.510; 1.901;
  10.520; 1.901;
  10.530; 1.901;
  10.540; 1.901;
  10.550; 1.901;
  10.560; 1.901;
  10.570; 1.901;
  10.580; 1.901;
  10.590; 1.903;
  10.600; 1.903;
  10.610; 1.903;
  10.620; 1.903;
  10.630; 1.901;
  10.640; 1.903;
  10.650; 1.901;
  10.660; 1.903;
  10.670; 1.901;
  10.680; 1.901;
  10.690; 1.901;
  10.700; 1.903;
  10.710; 1.901;
  10.720; 1.901;
  10.730; 1.901;
  10.740; 1.901;
  10.750; 1.903;
  10.760; 1.903;
  10.770; 1.903;
  10.780; 1.903;
  10.790; 1.901;
  10.800; 1.904;
  10.810; 1.901;
  10.820; 1.903;
  10.830; 1.903;
  10.840; 1.901;
  10.850; 1.903;
  10.860; 1.903;
  10.870; 1.901;
  10.880; 1.901;
  10.890; 1.901;
  10.900; 1.901;
  10.910; 1.901;
  10.920; 1.903;
  10.930; 1.901;
  10.940; 1.901;
  10.950; 1.901;
  10.960; 1.903;
  10.970; 1.901;
  10.980; 1.903;
  10.990; 1.901;
  11.000; 1.903;
  11.010; 1.901;
  11.020; 1.903;
  11.030; 1.901;
  11.040; 1.903;
  11.050; 1.901;
  11.060; 1.903;
  11.070; 1.901;
  11.080; 1.903;
  11.090; 1.901;
  11.100; 1.903;
  11.110; 1.901;
  11.120; 1.903;
  11.130; 1.901;
  11.140; 1.903;
  11.150; 1.903;
  11.160; 1.903;
  11.170; 1.903;
  11.180; 1.903;
  11.190; 1.903;
  11.200; 1.904;
  11.210; 1.903;
  11.220; 1.904;
  11.230; 1.903;
  11.240; 1.904;
  11.250; 1.903;
  11.260; 1.903;
  11.270; 1.903;
  11.280; 1.903;
  11.290; 1.903;
  11.300; 1.903;
  11.310; 1.903;
  11.320; 1.903;
  11.330; 1.903;
  11.340; 1.903;
  11.350; 1.903;
  11.360; 1.903;
  11.370; 1.903;
  11.380; 1.903;
  11.390; 1.903;
  11.400; 1.903;
  11.410; 1.903;
  11.420; 1.903;
  11.430; 1.903;
  11.440; 1.903;
  11.450; 1.903;
  11.460; 1.903;
  11.470; 1.903;
  11.480; 1.903;
  11.490; 1.903;
  11.500; 1.903;
  11.510; 1.903;
  11.520; 1.903;
  11.530; 1.903;
  11.540; 1.903;
  11.550; 1.903;
  11.560; 1.903;
  11.570; 1.903;
  11.580; 1.903;
  11.590; 1.903;
  11.600; 1.903;
  11.610; 1.903;
  11.620; 1.903;
  11.630; 1.903;
  11.640; 1.903;
  11.650; 1.903;
  11.660; 1.903;
  11.670; 1.903;
  11.680; 1.903;
  11.690; 1.903;
  11.700; 1.903;
  11.710; 1.903;
  11.720; 1.903;
  11.730; 1.903;
  11.740; 1.903;
  11.750; 1.903;
  11.760; 1.903;
  11.770; 1.903;
  11.780; 1.903;
  11.790; 1.903;
  11.800; 1.903;
  11.810; 1.903;
  11.820; 1.903;
  11.830; 1.903;
  11.840; 1.903;
  11.850; 1.903;
  11.860; 1.903;
  11.870; 1.903;
  11.880; 1.903;
  11.890; 1.903;
  11.900; 1.903;
  11.910; 1.903;
  11.920; 1.903;
  11.930; 1.903;
  11.940; 1.903;
  11.950; 1.903;
  11.960; 1.903;
  11.970; 1.903;
  11.980; 1.903;
  11.990; 1.903;
  12.000; 1.903;
  12.010; 1.903;
  12.020; 1.903;
  12.030; 1.903;
  12.040; 1.903;
  12.050; 1.903;
  12.060; 1.903;
  12.070; 1.903;
  12.080; 1.904;
  12.090; 1.903;
  12.100; 1.903;
  12.110; 1.903;
  12.120; 1.904;
  12.130; 1.903;
  12.140; 1.903;
  12.150; 1.901;
  12.160; 1.904;
  12.170; 1.903;
  12.180; 1.903;
  12.190; 1.903;
  12.200; 1.904;
  12.210; 1.903;
  12.220; 1.904;
  12.230; 1.904;
  12.240; 1.904;
  12.250; 1.903;
  12.260; 1.904;
  12.270; 1.905;
  12.280; 1.904;
  12.290; 1.904;
  12.300; 1.904;
  12.310; 1.905;
  12.320; 1.905;
  12.330; 1.904;
  12.340; 1.904;
  12.350; 1.905;
  12.360; 1.904;
  12.370; 1.905;
  12.380; 2.018;
  12.390; 2.212;
  12.400; 2.317;
  12.410; 2.371;
  12.420; 2.395;
  12.430; 2.414;
  12.440; 2.422;
  12.450; 2.426;
  12.460; 2.430;
  12.470; 2.439;
  12.480; 2.446;
  12.490; 2.449;
  12.500; 2.458;
  12.510; 2.469;
  12.520; 2.478;
  12.530; 2.484;
  12.540; 2.495;
  12.550; 2.509;
  12.560; 2.514;
  12.570; 2.520;
  12.580; 2.527;
  12.590; 2.535;
  12.600; 2.534;
  12.610; 2.540;
  12.620; 2.547;
  12.630; 2.550;
  12.640; 2.550;
  12.650; 2.553;
  12.660; 2.556;
  12.670; 2.553;
  12.680; 2.547;
  12.690; 2.547;
  12.700; 2.547;
  12.710; 2.546;
