Light_color_nm,Light_intensity_umol_m2_s,mean_Chla_g_gChla,mean_Phycocyanin_g_gChla,mean_Allophycocyanin_g_gChla,mean_Beta_carotene_g_gChla,mean_Growth_rate_h,mean_Isoprene_amol_cell_h,mean_Isoprene_umol_gDW_h,sd_Growth_rate_h,sd_Isoprene_amol_cell_h,sd_Isoprene_umol_gDW_h
405.0,50.0,1.0,7.543618242388273,1.229463341304739,0.14367176682699506,0.006725,10.630164398228825,2.9809349773726863,0.0011982626312012459,2.468416544875438,0.27302227521320843
405.0,100.0,1.0,9.449020322480365,1.615162395769417,0.14714216757142162,0.017675,5.75111055468372,1.8164213356178243,0.0020205197351176756,0.7035696993231029,0.25974988265030385
450.0,50.0,1.0,5.314519665529195,0.7982807905765468,0.14200237292776632,0.00232,7.464657135631564,1.588626252481277,0.00031144823004794877,2.526972377478563,0.23739456994650776
540.0,50.0,1.0,5.76497928098275,0.849691156698333,0.1429786317361761,0.006533333333333333,10.698086972377887,1.2950849936858322,0.0014733182502998684,8.173669131107523,0.4758406538295702
540.0,100.0,1.0,5.685144584173567,0.7942382709226996,0.14117490574023928,0.01476,14.331037176912705,2.0493577705355674,0.0009071934744033383,5.513335874108885,0.437333943486103
630.0,50.0,1.0,5.442460097243114,0.815423684430178,0.1440776618656697,0.01645,6.205345674550043,1.1412645180453467,0.003923646263362689,1.9800701727936783,0.2384840005893814
630.0,100.0,1.0,6.730025237131049,1.097003976203439,0.14415462160078032,0.03634,14.194328985598199,1.339293891618755,0.0022154006409676797,9.291932331959948,0.23411707376434976
